mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,graph_representative_score_sha256,n_ligands,repeated_payload,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,candidate_count,challenge_eligible,missing_attachment_identity_group_count,above_exact_limit,grammar_roundtrip,exact_sha256,encode_seconds,exact_seconds,screen_seconds,screen_error
WEPFUU,1,Ir,4,73fac05a70e59f726761ed3e50844580a9b8a434aeb4de68a1602d3a98807f2c,xyz/WEPFUU.xyz,b8a962dc6b92f1fddd2c465e4020982aec91f31f1b9ca1063a2754ffef9a1fc6,a638ae3f47be0065ad76da024262881d979cd4bd0c5732c618e6c3a287eee664,4,True,[3],[3],[],6,True,0,False,True,24f0269569b004f56cfcd25f03abfed7cbc97e72de0172c92fecd1d8919d04a1,0.0024256999895442277,0.0009584000217728317,0.0034616999910213053,
FESBEL,1,Pd,4,94b0f0a37a69ee5ba12d8b43f7cae02e759bdb160013a0db846f583e993654cb,xyz/FESBEL.xyz,ded56a3f8f55a50973845979971189e48cb08c83e14f8eb861a19038f0ebebb2,a63d1284b26bb3e09eb43f5abebf9ca3f3da1fd297c15834b38700980db908f1,4,True,[2],[2],[],2,True,0,False,True,440bee405372951c141fd960729b7c7452538085c619f6f61f6705921f0ead53,0.00640489999204874,0.0004647999885492027,0.007000699988566339,
SIWREW,1,Ir,6,ff48c43f93a32524b216fa9f0a4b2957df3964351dd394e0c70ec6b56c938f4c,xyz/SIWREW.xyz,04a2474b0db65ceb04e3e17e6536cf4f311316eb8309fa33d059d6938f6fcc8e,a64f20a2e51ac2081f4b21f066584f853ab75fde043c8eba7af4644a774d5130,3,True,[2],[2],[],2,True,0,False,True,e120d1628c925066ef106f6d2607fd05b6e4eae3c5ddc66c569eea8181b0bce0,0.009045899991178885,0.0012058999855071306,0.010377300000982359,
ZETDIN,0,Zn,4,a00cbf5f99eebf92828045f961993e7fc0ddf3b2bf01be8076b04d48485414e1,xyz/ZETDIN.xyz,6515c44b2bb116151c05b55fa476aab68baf92fa507c8417941cade49aa56556,a652781df97617a7ee57b731f46d87e5d9ba971442c402163711c0c22a3a5571,2,True,[2],[2],[],2,True,0,False,True,933159b283b55d5b543ecabe7a16a51fb058d6f28cd070ed79ab6fee47269b56,0.00478999997721985,0.0003419000131543726,0.005220999999437481,
GEQCUE,4,Zn,4,7909291c6feb23019a903abaab05da2870358337eefb898dd267fa0421b90e1a,xyz/GEQCUE.xyz,83fe387ba80b5667b3ec55a8c27e508eb08b112eca2333dd450af4d8e915671a,a65670d7c579c189fde3ae9cf8e2fff1dfff20c050c0a7a64469fa2b0570c2bc,3,True,[2],[2],[],2,True,0,False,True,46d5ab77d9e046c8adf4d5ef8b78bb2d26ffd2d35b0673d9aadabd40fa8e4193,0.003862000012304634,0.00035620000562630594,0.0043046000064350665,
GETZUA,2,Ir,6,6b47063a17761333f42cfdf9ea82c6ab8ef370334e663b41f333af3e0df8f03f,xyz/GETZUA.xyz,b91eef65538134f982374a1ea2888798e24b6426e7ff50d742b656756fd3bea1,a65ebfd8623b8e637b50f99b04bbc45198091a78a2f2ffa733e62d799227a544,6,True,"[3,3]","[3,3]",[],36,True,0,False,True,48b5c6b3b96d6fceff3af7e76031d611eb9883f2cac76e3010234522ce6e6b44,0.011566600005608052,0.01191509998170659,0.023610500007634982,
TEJDOE,2,Pd,4,1d6418a0780d882f58af19813ad169499397a8d31aadb7a466e097c0c1bbaef6,xyz/TEJDOE.xyz,d1917c596ebc5384b818201299d15f99ec6293b65f3fd1d6d77c52d664f69884,a675e7c22569450d47e76d8ffcbf2e22847046b57da29756cdc70f1fac4a3493,4,True,[2],[2],[],2,True,0,False,True,5666c54f8b529b15cb7b079b0ca7b9d04582cc9c5c96535fbfa7cf6f3f511167,0.0056622000120114535,0.0008251999970525503,0.006630599993513897,
NITPBZ,2,Ni,4,6baf191e208aa104d6c885772b0782284283092f205cdcecbfc24aeb21bba912,xyz/NITPBZ.xyz,a159cb6418e48eb606ec29ee55ad298d8e35bcbb9c688e76d5d56bfeecb68cd4,a682f2b6f4e041d73e048a6dade6349d2b2ae76e060e40846229fda5d15c9cf4,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,1c6d6303dcba8e02566d7a4cca3a907e690565cd0a932dc006a67df7b1dc46fc,0.004753599991090596,0.0012029000208713114,0.006067800015443936,
KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,xyz/KIGCIQ.xyz,7ede9e1167220e374d8e947a56aef3cf70290e09ebfb516456cf336f51b5d390,a68316b7dd1ff96dd971fcd088750cb3cde599baac53ae8ef011d5eee6367bf0,4,True,[3],[3],[],6,True,0,False,True,237804b5fa2ead10b1b9e70c6c17f1826b649814ed55ab62bcefca99d7bb282a,0.006151800014777109,0.0016700999985914677,0.007914299989352003,
EWEYEN,2,Pd,4,39a668fc1415ad5043942f04bbc53c0d731e761f71f5c05e08a5e83866a4d03d,xyz/EWEYEN.xyz,8b163e271bf7ab620d11611c6daf913de39911674cfe60439958e325ad2f8c41,a68931c382efbde3f136dac41d5260b334ee890e45e338a9ae53df5e6ba2a0db,4,True,[2],[2],[],2,True,0,False,True,777a7fdca766e294f63df204ed4760febca3a5886546799d3a2b482f6a127c2e,0.006596299994271249,0.00044930001604370773,0.0071459000173490494,
NUXMEA,4,Pd,4,4b09fccda285250df1199e1c519e045d633ca8fedfa701f3fdd26fd72eb0ab8f,xyz/NUXMEA.xyz,ae2362b3728fd62020246bb975f81562f139ed3e8c276f94a6f0fb291e99c23d,a692c5a47dc0b10075af6ecfe7f63c62d2fa52f47eb4f814dcac763746a0c3ac,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,6f7e789309193d99ff83517e3025baa84029b1b2ad2814cb2871b75bd56a381a,0.0037881000025663525,0.0007656999805476516,0.004645099979825318,
OBASER,4,Pd,4,c9496353b993b8898cf070f75e4affb0fa2a1980d0d60e3007a0c78dbd3466b7,xyz/OBASER.xyz,70244230572db93dba73d87234420c1c65eaf0d2efb9ec704e997e3a6edd9ca8,a6994a0c253d18584e8fca782884175b560c9539de0bc0409be396df39f6dac1,3,True,[2],[2],[],2,True,0,False,True,9a1aed3cdf474c3dd9f833def6e43da96852c4b0d8438aadea5ebcf1bda2e21a,0.0028608999855350703,0.00045110000064596534,0.0034036999859381467,
TEJPUU,2,Ni,4,c5ad5672cd28b23cd1a6a2edf4824555902efbfdb4ad346b0a39dc8b059aea23,xyz/TEJPUU.xyz,ee5c807dfc8f51851909d744aacafcd5f569522f3ad6cdc4fe32891a461b695b,a6a07710e9e44e7ffc49be95eac5fc34b1e0f0ed567cd89604e2f9e439c6dca1,2,True,[2],[2],[],2,True,0,False,True,d30652de0b720762d7b12490435f3f19b2f8633b7187de2105396fa3a4c0baae,0.003789100010180846,0.0004813000268768519,0.004371899995021522,
IKIPOI,1,Rh,4,bc32fd675555f14470b2bc405772609f8736bee6f3ba86a85084d971b518f768,xyz/IKIPOI.xyz,21e3f93e8de997bf50e99483c5e79ed2a592f5f00a76ac6a1d3154973125a5c1,a6afacec67b2e811cf21b22d471da10b1d8e504703fc994cab3d6a356d951d86,4,True,[2],[2],[],2,True,0,False,True,e98e03bb611532fe0325d7af44a0c23b4aa8abd562555644b74f277fe63feed1,0.0024040999996941537,0.00048580000293441117,0.002966000000014901,
PESJUS,3,Pt,4,8469ce93bc96d76df4f0462ecce730ac820d37fa14677179078089bb364112b5,xyz/PESJUS.xyz,4258fc264d4a140203c8ff57f4303474aa8ce155dca5fe24deee806824ffa111,a6b43c6264fecc814b02475e71fae80ddf776353c7301bc65ca572dbe5ce0b01,3,False,[],[],[],1,False,0,False,True,aa365cf23f1727a63e3cca6571e88fe9878b92852804ae4e967a51caba320126,0.011068099993281066,0.00015159999020397663,0.011339899996528402,
LIMNEB,0,Pd,4,e850300adad5dd469c506d1d5d039354ae38112f49b4d541065f990cbf12b5c0,xyz/LIMNEB.xyz,3629627281df475d8c3de58554820f098582c305e8e05c618d66ce1f34a66c5f,a6b551dc2e55beadbe991d14523cd8a183bbb36135914c3248c7e09bf8b05312,2,False,[],[],[2],2,True,0,False,True,131280c40fa7b11c9df74ace16840c8bee882afa63687107cb6f797fc6d8d78e,0.00671169999986887,0.0007246000168379396,0.007561199978226796,
WOKNER,2,Pt,4,84bb3dc1047d6f26ac628de43a995b7242aed248824b0c9a756549540dd6facd,xyz/WOKNER.xyz,faf6e53b752aee6a21e82578cb35d77d2690a195d71f3d1eedb9f30a29706d3f,a6b5f450f41519bf44bf2f639a0aa2326535a7ae8bfed8725637a0731dcc4e6f,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,b1db3f2efa6144cbd58c0ba3cc7afb7337ada13e0e7bf7f60c5c6e69ccbe8db5,0.005267300002742559,0.0008617000130470842,0.006223300006240606,
IDANEI,1,Ni,4,eaa8abd0a4baaece6d16ab53af66cc0026b4a6d66abcee3f0216f93957cbe8f7,xyz/IDANEI.xyz,61a8dd422c0a13597ea08ce4bd57b07ca3c638ac7c1ba18177195d289bc6cc9e,a6b9b2cdfb1825653c4c9238bd4e40c80190523fd89bfee7538fbacef3dbfb36,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,2a3803620a08a7a9d9394da6de5805ab931707ffdcf4e55aecd5cc36e0efc932,0.008455200004391372,0.0007719999994151294,0.009335400012787431,
WUPREE,0,Rh,4,a9513003fd5ada76180ccaff96c7ff5477e1dbdf9bae158767c6d3d8043df23c,xyz/WUPREE.xyz,9ec4ecaac159ad489ef54188df3fdd8c057b6d44fdd613de89594a80d2471945,a6bcad662e00cd94aa4ef2f0c965fc39e5837ea644643f37e43d223ce2224866,4,True,[2],[2],[],2,True,0,False,True,594a1cf1e300339e4427e4f4e7da2516d4ccfeedd4fe7097b9de1fb740fbbc18,0.005602999997790903,0.0004799000162165612,0.0061852000071667135,
QIHYEL,2,Pt,4,804c105bbee2bb06ba2885091b2cc0c25027f58202577700f84ba0aef5441602,xyz/QIHYEL.xyz,086fa84e97bde2b662f1723071de00e392eb11a7ee92f27d574bcee253fbf53d,a6c3a7503d98195e833432a6f150dbae5bf6c84e85a06f8931d59de627bf7a2f,2,False,[],[],[],1,False,0,False,True,87821f6b4aa2bd1a5fb6d0a650876b06caff431031a8330f7437c2b4a52b7428,0.0032275999838020653,0.0001323999895248562,0.0034373000089544803,
TUHZAA,3,Ir,4,be8035c604b3e8be81bfbd62e796c44074b0f8bbd63be4f1e2635f1bf962f5b1,xyz/TUHZAA.xyz,7014e360bff3bad61d736dd2e73c85ed90e4e25a0b33fffe5e8797e7ba4afa82,a6cf37ed77a309e071cd0f45a805a1fe8e9af1834ca6cde4286a1bd2cc7e4e18,4,True,[2],[2],[],2,True,0,False,True,e929152570bf8ccc25a6c680d1b8eefd930263512360b958eefe0fa5c3a08788,0.006534899992402643,0.0007409000245388597,0.007396300003165379,
NUMXEB,4,Ir,6,b41b1aeaea25d382be9c70bb9eea22750d022e525f8b28fe5ccac8a855c177d5,xyz/NUMXEB.xyz,f08ea3f424fd7f2c6415c0fc6d9e7e79c67ac212e84f12b359c78e908843220e,a6d0f2d79f7e6a6aa289b5d3ff86cf050cf4ea4996b5ce8f7977be2329219da1,4,True,[2],[2],[],2,True,0,False,True,8d58ddb55fdee1d7d488d71c895f8c0a43b89f1f4e7f35b9043ab3335827aac9,0.005902900011278689,0.0013107999984640628,0.00732210002024658,
XUPNON,1,Pt,4,2d1798b1186d26c096a3c7724824035d1ff0911b634e9c10cbf51a33a6494612,xyz/XUPNON.xyz,f97e7e0b4a1d4bb4216cb9a1edd7a705aebbb9b2337b575a1761663c25ac388a,a6dbbc55e45071368b58637dc22fc6d880fbcc50b8f73a3f2eabb2e0363bee30,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,5260cec0a39aee411f3888e41370a0f3bdf2c48e52a1ab6124d6f3a1cc7d1996,0.005340400006389245,0.0007468000112567097,0.006173299974761903,
AMUTUZ,1,Ir,6,a1ee22fa8618bfc878966bf4a3d82e660f7359c8828a920ddb9a4bdd77349c5b,xyz/AMUTUZ.xyz,8f1ab8064b09b3208d0fc79409937aa58ba390c453b58fa73ef1b5b679aa0609,a6e15b1265f1eac0046bc6f8f239b84873e753c57575f7474589f0d92ee95532,3,True,[2],[2],[],2,True,0,False,True,65936738b7479477220844562a193031269b2ea37f0871499ab237cdd6cd0d1d,0.006609100004425272,0.0007431999838445336,0.007453800004441291,
REKFIW,3,Cu,4,c7499e7cdb119d15f2e87a321ebcac4d336238eae8c56506a0eda5b3fbc22284,xyz/REKFIW.xyz,1ca8e21f151337e38f4f81098afec1009a0704af3a298930d552e962cece2ebb,a6e84d46b22646e15dc2a1b0df8081239f7a9ab7c113cd0e498b5e169d962aba,3,True,[2],[2],[],2,True,0,False,True,f697f923177cee04989eb42312d9814b0ccbb96d7656810a51be2c2793c73d48,0.009210300020640716,0.00035890002618543804,0.009695899992948398,
NAQLID,1,Pt,6,fcb494cb200703219f7be6da29916c4a22fb0065b3aa2d95f60aa4cbf6d1b5f9,xyz/NAQLID.xyz,723734455f5191e064d2bc2bd11382a801d1373b857ddbe20313360079243bb8,a739316373327436e8be7359e3a83716492a45925ec1499ed9b2a8257f887aae,4,True,[2],[2],[],2,True,0,False,True,7910983c16deb7a5ddd6f9daabd2627212f8b0f40d375655b20e758ae1170e65,0.009774400008609518,0.0012722999963443726,0.01121419999981299,
CAQSEU,1,Pd,4,964527ff5dd38c89a1d209398da2ea8cecc43ba89bd797349f72748ec193ebfd,xyz/CAQSEU.xyz,28d48d6cd412dbc33a56a85f485a4a9c06bfe045265ea0865923cc5527f91a41,a741000b36c608ff872543ea09149a5860d28e8213abc11b221bbb83e21be5c4,3,False,[],[],[],1,False,0,False,True,bea2aa7eea60248c183d31192c5bc275f53efc9a8a991638ebfa62eb450ac6b2,0.007492800010368228,0.0002590999938547611,0.007904800004325807,
PIFXUX,0,Rh,6,9d7a360d123286b276fc0db014f1b69aa45d5cee9595b696bf331d32885530c6,xyz/PIFXUX.xyz,18d541d5f9752960b50325c326267e8f7237c74ed10e111b4df65c66142d4dcd,a747f9bd93363962a79883266153cfe047177364de3017a8d899358eab2356d0,6,True,"[3,2]","[3,2]",[],12,True,0,False,True,16af678c089bd2372b2720edef0679a077952cbf89766f1a5ef9fe7d79fe6eb2,0.003725899994606152,0.0036146999918855727,0.007430099998600781,
IWUFIR,4,Pd,4,8052959e8384d3342984c9829931cc1835a44c948b8d0bc17ad198898bb325e1,xyz/IWUFIR.xyz,ff03e3db09661d7c68047f131551a2f48f62a162a69854f971f21fa7a08c723c,a74f795c1c0e7218d51daf87c2657b83955347f4837fdc1be51197b622879660,4,True,[2],[2],[],2,True,0,False,True,1eaa08992f7e76efbdc825a295fabd427e32b863cc9dc714a0191eb734e269b8,0.0061960000020917505,0.0008235999848693609,0.007149899989599362,
IKENOB,2,Cu,4,d9ebb0e407e5aaebc70cf8273023f864de4099d37100c258505260e830826d7a,xyz/IKENOB.xyz,53bd90b95057c12dcb944743ec77e4e711a82a422b43a0069137ea0e7bb5ec4a,a76a08b7652ed2834575c1eaac27279dec61ab1a31209544d6b8bcc0c7be02b4,2,False,[],[],[],1,False,0,False,True,c67206bad81db1129ff47c6c566392e3ba8ffd905a57fcd239fb7acb8586884b,0.006317799998214468,0.00013010000111535192,0.00652649998664856,
MEMBIP,0,Pt,4,4d68fda7144d4befb6a42f5c1099eae587783cc5665183a23a65ee6cde358f3d,xyz/MEMBIP.xyz,1f08a153497d0f90df65b4b400655f6c5dd69e133a72eba89b4112c810753d4f,a7849d880210036f553a0e113c7b49a178398b1c49f9e4b0412ad7318e5bcfa0,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,a56d4889d7cc63955309d912ec63be14503986302b5a8af4084f7c0dbcd10672,0.0063405999972019345,0.0011702000047080219,0.007623600016813725,
KOLTOW,2,Ni,4,bbcae854cdab8e851259db57a2dbe738178d6a0f7768d24b3f9fb28fa4de4787,xyz/KOLTOW.xyz,3575c22ba558699f95d5ec3604847082a9dae792958862034d939c19223eb656,a789fe9a61f055cb6222105e6afc71e88a27cdae83dc1529b35adad08a791a21,2,True,[2],[2],[],2,True,0,False,True,1f2a8c45c558715ee086ce71d0488f203243713feaa8d58ed009ba479193960f,0.004623799992259592,0.00037769999471493065,0.005088499980047345,
QOYKAT,1,Zn,5,48438dcaa06a7319059d601511d71070164f2296109494add88e4fac14526dae,xyz/QOYKAT.xyz,79c56d03a06fc1d8c9b72694bf5d76e6138227558e2d0f7117f1022184baeebe,a7972ea9bbf79b74e9bbd593b431d2951ff1b9aaee9863903e451ebcdb95cc22,2,False,[],[],[],1,False,0,False,True,5982909a6ede6e93a4b1a0fd0e027e3b655a02239fd155823f539a3403723953,0.005854400020325556,0.00025579999783076346,0.006211600004462525,
HUQQOC,2,Pd,4,cb21fbeae31e2275b0ae74f361c9c8ff08efe5433cbdd6849e9afcca8e2cb909,xyz/HUQQOC.xyz,ffa1a8ac04632749d4e05cd556bee52b555137ee843e5177d97cd5fa8bc5238e,a7a253eefff127276fc70f96ee043b2c58a04903853e6a2db3376eeafe1fefec,2,False,[],[],[],1,False,0,False,True,b8233eb8f3b3e5e40a771636aef6bacfd3efa9a53637b0e908e41d1a72b00f6e,0.0039898999966681,0.00025110002025030553,0.004356899997219443,
RUWJAV,4,Ir,6,db819fdcd05d40baf8c1e344b0bcd705bedbc0a6da9326f2833558ed2eead4e2,xyz/RUWJAV.xyz,ec52d6bd0b0d2f05f9585197954ccb4635011e4a95c2480125684dd3e9c86cec,a7aaf17ae00ea790286c9d53232f31993c19f8db39c2656bb7b38b650806f8ae,3,True,[2],[2],[],2,True,0,False,True,acc883e58cf074ad919e8d20298a745341bdb37bb4cfefddaf27c214d8141b68,0.007235299999592826,0.0007023999933153391,0.00804059999063611,
JIMYUA,1,Pt,4,bcb9163ff45b630837ec3e9ea47368ff32689f624b47e31a3524a5bdbc273894,xyz/JIMYUA.xyz,2dbe83bdd11cef875bc4097ecf9028ea576ce65552b63c449490f9d56763849e,a7af6fc944139a879a1f80e91edcb598255369f1410f90f67225cbf253754f66,3,False,[],[],[],1,False,0,False,True,03dc75753154119d63e5ebbe3aa2c0839f41ff429da18d3894b77b835f8fa2b0,0.002716700022574514,0.00015839998377487063,0.0029474000039044768,
LUXFER,1,Pd,4,1008660f3dbf6b4ecab619d728c5077093b128c7efed8dbbb5ca944aac7ff63f,xyz/LUXFER.xyz,9270fe9379544f0d36a134708d9504914e9193507fa19347add3f4b023f96b37,a7b0a3800ea635e51cf4461bf0f4a79095cad207fb134afbf323fb54cee0d873,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,94cacbe074e5df7addda55752e1cf8b9a3e35a8528111d1c7c7eecd59e7bcddf,0.005142199981492013,0.00134529999922961,0.006605500006116927,
TINDUQ,4,Ni,4,0f8c8f12584158796551bb85646c3e901d01a3ca50c991f6849b3ae1a82839a8,xyz/TINDUQ.xyz,a81a441aa9a59a3b3a4afaea2beaf323ad8b3ef7115432b557992432c7efff8a,a7bd82e69f8197a736b96595ef49781b0579323bed1778373a7a27127b76e1ae,2,True,[2],[2],"[2,2]",8,True,0,False,True,33ec09b8e0d16c73c1d00c21216aa441e10eadedb40fe959539c6b691d6ef6d3,0.0028881000180263072,0.0012302999966777861,0.004196499998215586,
BANSIU,1,Pd,4,d709c4dae361475d13a1d5de0a45591df85438cb4f8cf7941aab0e7c3aa82ae5,xyz/BANSIU.xyz,88a8b1d46d6f03cc0c97841edaeff6b1a7e4087e43a6dbff7e4c3906d883a751,a7c82b4761d84faecb5b66f842e304a53bcf6bf591c6374462ab54e72c65e127,2,True,[2],[2],[],2,True,0,False,True,4915445b948f5d3ed519d9afed889a609c74f4971608bc2e3a3460fc55a24edd,0.00408319997950457,0.00042970001231878996,0.0046242999960668385,
POLXET,3,Pd,4,b6c585b5cf13a7eb29c3c4aed067aafad0bf4e16d092f1176509ee80864ce8aa,xyz/POLXET.xyz,096129857215411933e5e4d448c61388a62168f9f5260de1b3105b36b903ca64,a7cdb90963f39df1ca3c46de07b030a968e010efe473d16180a9149ed0bd0ee5,4,True,[2],[2],[],2,True,0,False,True,6523ef26bd3583f0a8fd1465b4fc32e0f6069eaa20112095162d126044391389,0.01102619999437593,0.0009778999956324697,0.012181900005089119,
XECMOJ,1,Ni,5,d2ddc4e7428642cbf21a399c795def860c91bc0b86348e9edaafa84598f82516,xyz/XECMOJ.xyz,62364b33854299aaf8ba1250255f770d75d5bbd4d79d2d6ff7c2fd90ff0edde3,a7db6ca00f53894cba30fceeeeb7211d17a2da65bf3b9504561ea58ed1ac4527,4,True,[3],[3],[],6,True,0,False,True,dde1f94cad79112f487c8665268006db9fea08a4a60b000d38ab42b3b26a2399,0.002816099993651733,0.0017661000019870698,0.004675299976952374,
MISZOD,3,Pt,4,95e7ac394c446efe8dc20d8eca8e5ce7a42fef9e5d7b41337ec547bbcc04f3b3,xyz/MISZOD.xyz,08fd726cfb766ec9b8be552fb62530cf120082d9b4e3d611fe88487df1ecd60d,a7e58ec7cb3184e53dcf0646d6b92d474817fc012010c4078ba122ec55ba70e8,2,False,[],[],[],1,False,0,False,True,4cc4aaefaea7baa480d73073c01d68b790ac0e0d6d5081a1b9f77e2c3008b0ce,0.0038041000079829246,0.00024580000899732113,0.004158299998380244,
HOVLAI,2,Pd,4,3e514d27f5747863fb7ac57c3187c8b28f52a5650e60e8bcf28565242c7b47a4,xyz/HOVLAI.xyz,6fcc1c9418c39a53699d3676483d4e742d5d407ffa68b23f0bc6b0ebf007ae57,a7f139251a47be3c75801d44d66216565cef4c4fdd7d6d3ace9a3430e52b1503,2,False,[],[],[],1,False,0,False,True,bb66e555c75c14a908a068e075fc29f9230e7f8e8e974c1c66ef6ab90f87e122,0.008991299982881173,0.0001449999981559813,0.009278800018364564,
SUYYOD,1,Pt,4,3de11e2e932dccd2ce5b75f1e50753cc23ac84a5de7d9beb0804caa3f897bac6,xyz/SUYYOD.xyz,87b3bf8ca8273c8ed9debf54f9dda71e52c520fa35a1446336bb002d6db987e1,a7f933ad888fdbcfe0a19aa3504f1e4e85b19a1806dd1f61e68ed1891893b1e1,4,True,[2],[2],[],2,True,0,False,True,4a353eb1a54fcf28e8e0155a06d1cc6f0a178705601a73af189016a81dfefd73,0.005867600004421547,0.00047289999201893806,0.006441900011850521,
ZISSAZ,3,Ni,4,2d3b2c37e988379f908088d2b9aab6b31d0185bf129c946030347e433713b0c1,xyz/ZISSAZ.xyz,882536e31708cccf2a647a4d6b8a234a8cbe6d78287ab5c0ef2e64d43864f518,a80645812ff1167ddbb3153e8a0a4a23036476f21170cd10f5310e70ebfc4f78,2,True,[2],[2],[],2,True,0,False,True,7576bc554a0d2b5c727b4cace585897c25cb1100674f18428162f544f551515f,0.005839999997988343,0.0007624999852851033,0.006706999993184581,
COKNAU,1,Pd,4,ecdbf71dcaa941455596bd0464f6a2b475936317a7b62051f07e798bf0381d77,xyz/COKNAU.xyz,5d54858022d90bbef8257142e034d30b1fadfb6ec09493da5b4cc06163af8840,a80fd74c88b4eafe2a819b39a664b911ecfc55ccfd67f77a905fa866ab653cca,4,True,[2],[2],[],2,True,0,False,True,8355bbc250c8383e6a62b78cd7957250f58967d1bb80250e5bf7be742ef7c82e,0.0017418000206816941,0.0004558000073302537,0.002268599986564368,
BAVCEH,3,Ni,4,e99f6d9bb9aca41c4846002760266089eaaed2d9bfc9f9e5c0213cb19a3fdc3d,xyz/BAVCEH.xyz,75e2660d26fb26eb3568e0959809036f7b457a95ed761a7bb328ddb14ebc39ff,a8110dfcfa9e9b938a831203d10f0b752c7bec595d2be82ec6725dd4165543d3,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,75707f9802ab9a6d5657c0b8edd410a6642807a3aa938c331814f45c5eae095b,0.005715100007364526,0.00127119998796843,0.007154399994760752,
QULLIU,2,Pd,4,4fac6b12e4a5874bc9079d7c0a00d9edde60046d5740590b3631668323b7dbf3,xyz/QULLIU.xyz,202273a22c2f3d559cdc83880ec94e1b4362edfbd44f2661457d3c44b3afe87d,a8174a3c2ee11b0f439476e847ecb0c02129c458280ff6263e800b5752dbbe66,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,3d9c21c4da032b9cc7db6cc9dafcf9e8b1e6d2f831094b32c0451a18a30e460c,0.007076800015056506,0.000757400004658848,0.007984199997736141,
ACEKAU,3,Ni,4,df32c5dc5ede13d685f29b546ae29e4f8926aa5faeba4098a2491f19992733bf,xyz/ACEKAU.xyz,ca07d4b626f3ab4ee11d10da5d723ea9719feed7ab6f4a0e7138059ad004ac47,a820c35265704400ad329cdcc71a5eae3ae2653e8b2948ba075c1ef4a3ceadf3,3,True,[2],[2],[],2,True,0,False,True,56664527ea44a66195c276900292af8273d4ddc5142e098c1276200939495abc,0.0056068999983835965,0.0003279999946244061,0.006062100001145154,
OZIPIZ,2,Pt,4,95e849ce7518e69b58fdf8ec3ce826a9ac1430bd5ba09756d0712914dced5057,xyz/OZIPIZ.xyz,e141953439fe1fcf75571bf1e0b163bcfc0fbbaaca5492817c783025b689665c,a8270b070d0e726a524f9d5ed231b83c005b348679a2a61263de14e402ec9352,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,577e1126d6e62492188191eb123c310afe3c06ad2ede5aa38c24011901b4ef61,0.0017026000132318586,0.0007702000148128718,0.002538300002925098,
QIDQOK,1,Pt,4,1b21cf6f303278c6a3397a47618bb6c900f57175ee58f38315a43869874f7f00,xyz/QIDQOK.xyz,2de1109dbbc1a4eb6e6342e449b9c7ed046d27dbc5bee6e23a8bae901ceb3b3e,a82d51c936361fd6a644dabf11f38cdf36652eacdf440cd1fb98b59d358298eb,4,True,[2],[2],[],2,True,0,False,True,a2cf640d146e2991a41eb1ad71a4cecd35cc987074811b1baadfcd515e48d5c9,0.006146799976704642,0.000830999983008951,0.007088300015311688,
VEVQOF,3,Fe,6,24cb05d4e5b356d7e30966df124390b5ed6affec59e693f237302e13837af5a8,xyz/VEVQOF.xyz,a046931904e2105ff48c716a17f2cb75c7900d6a880005230262cf73a6d08d27,a82e939f19996157d0972547ae298bfda7c53d55796458fdc62701e7cc54d282,6,True,"[2,2]","[2,2]",[],4,True,0,False,True,a10cd6c7f465200066afb082551edae38db431b6460c19c4a38320e4f5dcedf2,0.0062769000069238245,0.0012728000001516193,0.007651199994143099,
DOQTOT,1,Pd,4,c580d3672689b5a2d9ccf0e04f0af8221113ae2226d13d914d95a1d133cc9f03,xyz/DOQTOT.xyz,75111963cdb37e643408d87ea7ef1443a8c4525a9f82689408c7195cc1cc5933,a8317e8ef9f1cccfdbed8c6d000c0df11fdda7020db80ca7e6181e92a0fa392f,2,False,[],[],[],1,False,0,False,True,8fb8d71093e51be47650839d6685f5c798f20ad34f18ace6adc967e707a60edd,0.011458399996627122,0.00015720000374130905,0.011748099990654737,
VEHGAU,4,Ir,6,82c8d0ab3552aa3aca282e58e7a9ed0048bfdf9140af0904c5ce8732f84d13ea,xyz/VEHGAU.xyz,344cc948d661925559027a830d24fb6a58805e08fa87082c6ff40a8953584e78,a8332d59b8cd96a2126aaac5809c9165127668be1cb29ebdea6c67ebd66c0c3e,3,True,[2],[2],[],2,True,0,False,True,41bd810abd3fa9390c17a55ab6931b519fe729f8b34d304858068e219ce138ab,0.008475299982819706,0.0006944999913685024,0.009284900006605312,
